date_of_extract,post_text,Post ID,Page ID,Page name,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Negative feedback from users: Hide all,Negative feedback from users: Hide,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,source_file,Impressions,Negative feedback from users,Unique negative feedback from users,Unique negative feedback from users: Hide all,Unique negative feedback from users: Hide,"3-second video views by top audience (F, 35-44)","3-second video views by top audience (F, 45-54)","3-second video views by top audience (F, 55-64)","3-second video views by top audience (F, 65+)","3-second video views by top audience (F, 25-34)","3-second video views by top audience (F, 18-24)","3-second video views by top audience (M, 45-54)","3-second video views by top audience (M, 35-44)","3-second video views by top audience (M, 65+)","3-second video views by top audience (M, 55-64)","3-second video views by top audience (M, 25-34)",3-second video views by country (United States (US)),3-second video views by country (Canada (CA)),3-second video views by country (Mexico (MX)),3-second video views by country (Australia (AU)),3-second video views by country (British Virgin Islands (VG)),3-second video views by country (South Korea (KR)),3-second video views by country (Greece (GR)),3-second video views by country (Taiwan (TW)),3-second video views by country (Spain (ES)),3-second video views by country (Germany (DE)),3-second video views by country (Kenya (KE)),3-second video views by country (Thailand (TH)),3-second video views by country (Lebanon (LB)),3-second video views by country (India (IN)),3-second video views by country (Montenegro (ME)),3-second video views by country (Portugal (PT)),3-second video views by country (Malawi (MW)),3-second video views by country (Pakistan (PK)),3-second video views by country (Philippines (PH)),3-second video views by country (Sweden (SE)),"3-second video views by top audience (M, 18-24)",3-second video views by country (United Kingdom (GB)),3-second video views by country (Puerto Rico (PR)),3-second video views by country (Japan (JP)),3-second video views by country (Romania (RO)),3-second video views by country (Netherlands (NL)),3-second video views by country (Nigeria (NG)),3-second video views by country (Turkey (TR)),3-second video views by country (Italy (IT)),3-second video views by country (New Zealand (NZ)),3-second video views by country (Singapore (SG)),3-second video views by country (Argentina (AR)),3-second video views by country (Ukraine (UA)),3-second video views by country (Fiji (FJ)),3-second video views by country (Poland (PL)),3-second video views by country (Nepal (NP)),3-second video views by country (Austria (AT)),3-second video views by country (Vietnam (VN)),3-second video views by country (Peru (PE)),3-second video views by country (Switzerland (CH)),3-second video views by country (Israel (IL)),3-second video views by country (Ireland (IE)),3-second video views by country (Malaysia (MY)),3-second video views by country (South Africa (ZA)),3-second video views by country (Saudi Arabia (SA)),3-second video views by country (Macedonia (MK)),3-second video views by country (Costa Rica (CR)),3-second video views by country (Guernsey (GG)),3-second video views by country (Cyprus (CY)),3-second video views by country (American Samoa (AS)),3-second video views by country (Jamaica (JM)),3-second video views by country (Norway (NO)),3-second video views by country (Serbia (RS)),3-second video views by country (Brazil (BR)),3-second video views by country (United Arab Emirates (AE)),3-second video views by country (Georgia (GE)),3-second video views by country (Hungary (HU))
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,Meet CEC's Partner of the Month: The Stepping Ston,1090164193158114,100064936292137,Council for Exceptional Children,NA,0,04/03/2025 12:01,N/A,https://www.facebook.com/cechq/posts/pfbid0q9PsPJQCBatNuAC8bwuoD2zgVQmUvCJPzWCb7Simuyps69XvHPJwEdfYAhF7Y65Yl,0,0,Photos,NA,NA,NA,NA,Lifetime,1948,1410,8,7,0,1,8,4,1,3,NA,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,"Teacher Appreciation Week is May 5-9, 2025. Teache",1089919123182621,100064936292137,Council for Exceptional Children,NA,0,04/03/2025 06:40,N/A,https://www.facebook.com/cechq/posts/pfbid0LzNok3VJ7KXtZZfZkwJmfKitawb916Ci9QGW4M2xYuwbW8B4UJgFZ7twe6YbLeNal,0,0,Photos,NA,NA,NA,NA,Lifetime,40028,29816,173,114,4,55,859,464,129,266,NA,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,Fluency practice in math can help students with di,1089891909852009,100064936292137,Council for Exceptional Children,NA,0,04/03/2025 06:00,N/A,https://www.facebook.com/cechq/posts/pfbid0UabupzppNSumCLufCamyW1qJWTEUx4ZhRfnzP5ehB4PHmq2PEFxMJtH7ituEoaP4l,0,0,Links,NA,NA,NA,NA,Lifetime,1506,1014,26,17,1,8,41,11,NA,30,NA,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,"Happy Paraeducator Appreciation Day! 🎉Today, we ce",1088895409951659,100064936292137,Council for Exceptional Children,NA,0,04/02/2025 07:00,N/A,https://www.facebook.com/cechq/posts/pfbid02u5yHZVoRfd5o3qAo1HHiR8PxKfBMBUumMcVtFSTYXc7w9PZD3WzHiSKnLoH7y8ftl,0,0,Photos,NA,NA,NA,NA,Lifetime,28624,18424,1030,798,87,145,664,527,110,27,2,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,Students with disabilities can benefit from the us,1088089746698892,100064936292137,Council for Exceptional Children,NA,0,04/01/2025 12:00,N/A,https://www.facebook.com/cechq/posts/pfbid02Z4rC9VpVQF4CUy4ZgZjMfnFPDdmsd4jVYjG6M6RXYxDqPUqMoKvukuu3u25b1Sbwl,0,0,Photos,NA,NA,NA,NA,Lifetime,7831,5499,156,122,4,30,109,54,28,27,NA,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,"Join us on May 2, 2025, for a live workshop led by",1087906043383929,100064936292137,Council for Exceptional Children,NA,0,04/01/2025 07:52,N/A,https://www.facebook.com/cechq/posts/pfbid02fzXMY9NfnZtGdGFbJBQGpMwpSxvNboh7TsoyzXbwX5yTXCn468nefv42RHfTmTxnl,0,0,Photos,NA,NA,NA,NA,Lifetime,1297,934,6,6,0,0,11,4,4,3,NA,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,CEC is committed to inclusive and equitable educat,1087027733471760,100064936292137,Council for Exceptional Children,NA,0,03/31/2025 08:12,N/A,https://www.facebook.com/cechq/posts/pfbid0cj3bqjorVg2NKRepccJwU4J5zsA4cVpj24ReMDENZExWRoMEJgis27Z7HkprSZA3l,0,0,Photos,NA,NA,NA,NA,Lifetime,7764,5177,82,43,0,39,237,101,24,112,NA,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,"Weekend checklist:
✅ Coffee
✅ Relaxation
✅ Sign up",1084174010423799,100064936292137,Council for Exceptional Children,NA,0,03/28/2025 07:04,N/A,https://www.facebook.com/cechq/posts/pfbid02vMaXa6VXPRqFwkbryEGXTNjv8DGBcBdTc4kASfEBdKWTvud4WwYvu94g8uEaJuFQl,0,0,Photos,NA,NA,NA,NA,Lifetime,28068,17503,444,220,18,206,703,374,84,245,NA,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,"At #CEC2025, we asked attendees to reflect on the ",1083434167164450,100064936292137,Council for Exceptional Children,NA,0,03/27/2025 10:46,N/A,https://www.facebook.com/cechq/posts/pfbid02cXo7weAuSaNPCw8Kys6jYiZcKqxPCGTEJjhcJ7cdSdbSkjMqKJvx7kqoJwCC6ugul,0,0,Photos,NA,NA,NA,NA,Lifetime,3523,2421,46,34,0,12,73,22,43,8,NA,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,The number line is a powerful instructional tool t,1083260803848453,100064936292137,Council for Exceptional Children,NA,0,03/27/2025 06:01,N/A,https://www.facebook.com/cechq/posts/pfbid02YWjwbuvkTeLiAxSBZYoPGj7HU2UpLxEdXZLKzQHHZVQxzX4HzirCyDnUuEvxJZusl,0,0,Photos,NA,NA,NA,NA,Lifetime,4675,3549,51,40,0,11,90,35,17,38,1,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,#CEC2025 continues online! Continue the fun and le,1082569090584291,100064936292137,Council for Exceptional Children,NA,0,03/26/2025 09:58,N/A,https://www.facebook.com/cechq/posts/pfbid0rM55cbvQV1jgmyxPmFKeVEeEQSPCbdQ69T18c6dWUVV76GMJe9Z6qwKovpg7taMHl,0,0,Photos,NA,NA,NA,NA,Lifetime,2069,1480,12,8,0,4,42,19,4,19,NA,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,Data-based individualization is an iterative proce,1081823807325486,100064936292137,Council for Exceptional Children,NA,0,03/25/2025 12:01,N/A,https://www.facebook.com/cechq/posts/pfbid022U5MdBG8JoBacTBmiEAjrDFiFxapDir7vUMKmcK27xrR9U98oenob9WJtBgSxW9bl,0,0,Text,NA,NA,NA,NA,Lifetime,3286,2379,18,16,0,2,64,30,NA,34,NA,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,CEC MEMBERS: Want to get more involved with CEC? W,1081635877344279,100064936292137,Council for Exceptional Children,NA,0,03/25/2025 07:05,N/A,https://www.facebook.com/cechq/posts/pfbid02EHogpVbuhcRHhY8ChzSJx8JUHauV3qvxCxNSv7Rys7DAFd45BsYSPrz2HPZdjnfyl,0,0,Photos,NA,NA,NA,NA,Lifetime,7052,5500,20,13,0,7,130,65,11,54,NA,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,"Rummel added, “Moving IDEA programs to HHS would d",1080953734079160,100064936292137,Council for Exceptional Children,NA,0,03/24/2025 12:22,N/A,https://www.facebook.com/cechq/posts/pfbid02774S37Xw3NGUUXC5f13idyRhik32HGL9ksQqn4Vg5NWpGKqKY6STwMdQZ8FGHbANl,0,0,Photos,NA,NA,NA,NA,Lifetime,92027,46304,1713,995,421,297,11082,8764,547,1771,NA,1,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,You have one more week to join CEC for free! Don’t,1080783390762861,100064936292137,Council for Exceptional Children,NA,0,03/24/2025 07:55,N/A,https://www.facebook.com/cechq/posts/pfbid02svojhczvt7XQzDe8ncvqT8SqcZAWh2hHxx31gHf4R2gyozBtB1rarrK7mDkf9wXdl,0,0,Photos,NA,NA,NA,NA,Lifetime,43457,25873,502,232,38,232,1039,501,206,332,2,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,🚨ACTION ALERT: The White House just issued an exec,1077629921078208,100064936292137,Council for Exceptional Children,"🚨ACTION ALERT: The White House just issued an executive order to close the U.S. Department of Education. As educators, professionals, advocates, and allies, we know that eliminating ED or moving IDEA to another agency will be a tremendous step backward in serving infants, toddlers, children, and youth with disabilities.

Tell your representatives to protect the Department of Education: https://exceptionalchildren.org/lac?vvsrc=/Campaigns/121668/Respond",81,03/20/2025 14:46,uploaded,https://www.facebook.com/cechq/videos/1313885056579805/,0,0,Videos,NA,NA,NA,NA,Lifetime,22675,5836,1356,862,143,351,1161,1039,NA,122,NA,NA,186833.519,10.384,0,0,0,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,"When you join CEC, you become a part of a communit",1076591497848717,100064936292137,Council for Exceptional Children,NA,0,03/19/2025 09:47,N/A,https://www.facebook.com/cechq/posts/pfbid0kuTJk8NqLEVSmEswMhHJHtJUDWkJiQdjfUKtT6kGG6PH62TjRJkLxo1vbNwG8yyrl,0,0,Photos,NA,NA,NA,NA,Lifetime,17468,11449,215,79,1,135,242,115,25,102,1,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,Join us tomorrow for an exciting webinar on utiliz,1075845274590006,100064936292137,Council for Exceptional Children,NA,0,03/18/2025 12:02,N/A,https://www.facebook.com/cechq/posts/pfbid02VqSkgxLLAHEfJyV4DQGpYTzvB6d9f97kei86hTm9YBNN41yRN7zi6uGhN32rYoLel,0,0,Photos,NA,NA,NA,NA,Lifetime,3634,2535,26,21,0,5,37,18,3,16,NA,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,“This new minor and teaching license in special ed,1075700571271143,100064936292137,Council for Exceptional Children,NA,0,03/18/2025 07:34,N/A,https://www.facebook.com/cechq/posts/pfbid0VdsPahEPBZQAtX23wLZuDyUjkHsYExeiLB39qHadRZkmwkXnkQmxMM84vrQT7i9Cl,0,0,Photos,NA,NA,NA,NA,Lifetime,2637,1768,7,7,0,0,33,14,5,14,2,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,Joining CEC changed the way I teach and connect wi,1074953838012483,100064936292137,Council for Exceptional Children,NA,0,03/17/2025 09:08,N/A,https://www.facebook.com/cechq/posts/pfbid02EGpgNfowM281Pzy8uAsXcuT3hwAJBRSL1VyCSh2qXsDGvFkCvNxw3A3f4FF11yGgl,0,0,Photos,NA,NA,NA,NA,Lifetime,67820,37148,1172,718,78,376,2222,1263,268,691,NA,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,Thank you to all of our wonderful #CEC2025 attende,1073356441505556,100064936292137,Council for Exceptional Children,NA,0,03/15/2025 09:30,N/A,https://www.facebook.com/cechq/posts/pfbid033Q8hD3KJaeib9s4264Na19NzuGMpFZwjPHBcsUWoSLXpEoB6bHAN3G7yA3u1swVAl,0,0,Photos,NA,NA,NA,NA,Lifetime,5711,3873,126,110,6,10,132,82,10,40,NA,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,"Happy Friday, #CEC2025! Get ready for a jam-packed",1072362911604909,100064936292137,Council for Exceptional Children,NA,0,03/14/2025 05:32,N/A,https://www.facebook.com/cechq/posts/pfbid02dUHrXY9LrpKWfzUdphVBUxNoG3bAWKzTw6i5KWS75E25DqHvU4tv3C5ZYGMVmGwbl,0,0,Photos,NA,NA,NA,NA,Lifetime,2307,1552,10,10,0,0,11,8,2,1,NA,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,We are kicking off another fantastic day of #CEC20,1071470141694186,100064936292137,Council for Exceptional Children,NA,0,03/13/2025 05:52,N/A,https://www.facebook.com/cechq/posts/pfbid0mWBaUaPAZFXWhZCVFMc8c1svq2RYFFgoiyiW1okCGtqmfsVWusrrgckY2jxsEXkql,0,0,Photos,NA,NA,NA,NA,Lifetime,3179,2085,29,29,0,0,21,16,5,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311,This year marks 50 years of IDEA. #CEC2025 attende,1070854495089084,100064936292137,Council for Exceptional Children,NA,0,03/12/2025 12:10,N/A,https://www.facebook.com/cechq/posts/pfbid0KP7QpxwmHNgZGV45jyJxYEbzzYn1c5Yww8XbynTcV4tSQfToeh4RyzL6bRVxTe1tl,0,0,Photos,NA,NA,NA,NA,Lifetime,20833,12903,578,452,48,78,668,366,289,13,NA,NA,NA,NA,NA,NA,NA,2025-05-18-Feb-24-2025_Apr-18-2025_693075373162311.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
